,SMILES
2446,COc1cn[nH]c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2447,CC(C)N1CCc2nc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)sc2C1
2448,COc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1[N+](=O)[O-]
2449,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnc2nc(C(F)(F)F)nn12
2450,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncn(-c2ccccc2)n1
2451,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncco1
2452,CNS(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
2453,CN(C)c1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2454,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1N1CCOCC1
2455,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nnc(-c2ccncc2)[nH]1
2456,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nnc(-c2cccnc2)[nH]1
2457,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(F)c([N+](=O)[O-])c1
2458,COc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1OC
2459,Cn1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc2c(C#N)cccc21
2460,Cc1cn(-c2ccc(C#N)cn2)nc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2461,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnccn1
2462,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(Cl)cn1
2463,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccncc1
2464,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncnc2[nH]cnc12
2465,N#Cc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]c1C#N
2466,N#Cc1cccnc1-n1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
2467,Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1[N+](=O)[O-]
2468,CSc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc(C(F)(F)F)n1
2469,Cc1c[nH]c(=O)nc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2470,COCCn1nnnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2471,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(-n2cn[nH]c2=O)c1
2472,COCC(=O)N1CCc2c1cccc2N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2473,Cn1cnnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2474,COc1cc(C#N)ccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2475,Cc1nncn1-c1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2476,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccccc1-c1n[nH]c(=O)o1
2477,N#Cc1cc(F)ccc1-n1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2478,CC(=O)OCCc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2479,CC(C)n1nnnc1-c1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2480,Cc1cc2c(cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)OCO2
2481,Cc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)sc1C#N
2482,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(C(F)(F)F)nn1
2483,N#Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
2484,C[n+]1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2485,COCc1ncc(C#N)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2486,N#Cc1cc([N+](=O)[O-])ccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2487,Cc1nnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1C
2488,Cc1c(C(F)(F)F)nn(C)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2489,N#Cc1nnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)o1
2490,Cc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n(C)n1
2491,CS(=O)(=O)Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1Cl
2492,Cc1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(C)c1
2493,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1c(F)cncc1Cl
2494,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncccc1N1CCOCC1
2495,CCn1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C(F)(F)F
2496,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(-c2ccncc2)ns1
2497,O=C1NC(=O)c2c1cccc2N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2498,N#Cc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2499,Cc1nnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1C
2500,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(N2CCOCC2)ns1
2501,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccccc1CN1CCNC1=O
2502,Cn1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(C(F)(F)F)n1
2503,Cn1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1OC(F)F
2504,Cc1cc(-n2nccc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ncn1
2505,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(CN2CCOCC2)cn1
2506,CS(=O)(=O)N1CCc2c(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cccc21
2507,CCc1noc(C)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2508,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncon1
2509,Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(-c2nc[nH]n2)c1
2510,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncn(-c2cccnc2)n1
2511,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccccc1-c1nnc[nH]1
2512,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2cnccc2[nH]1
2513,CN(C)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2514,CS(=O)(=O)CCn1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1=O
2515,COc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1S(=O)(=O)N(C)C
2516,COc1ccc([N+](=O)[O-])c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2517,Cn1ncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C(F)F
2518,CCc1onc(C)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2519,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc2c1OCCO2
2520,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(-c2nccs2)n1
2521,O=C1NCCc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
2522,Cn1ccnc1-c1nnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1
2523,Cc1noc(=O)c2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc12
2524,CCc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1C
2525,Cc1ccc(C#N)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2526,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnn(Cc2ncccn2)c1
2527,Cc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)no1
2528,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(-c2ncccc2F)n1
2529,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(O)cc(O)c1
2530,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncccc1F
2531,Cc1nnccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2532,Cc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]cnc1=O
2533,N#Cc1cnn(-c2ccccc2)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2534,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c[nH]c1=O
2535,Cc1cc(C)nc(-n2nc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2C)n1
2536,CCc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1CC
2537,CN(C)C(=O)Cn1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1=O
2538,COc1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1
2539,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccncc1F
2540,Cn1cnnc1-c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
2541,Cn1nnnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2542,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(-c2cccnc2)ns1
2543,Cn1c(=O)ccc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
2544,O=C1CN(c2ncccc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CCN1
2545,CN(C)Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1
2546,Cc1ccc(OCc2nc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)no2)cc1
2547,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1noc(COc2ccc(F)cc2)n1
2548,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc2c(c1)COC2
2549,Cc1[nH]nc(C(F)F)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2550,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(=O)cn[nH]1
2551,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(CN2CCOCC2)n1
2552,CCS(=O)(=O)c1cc(F)ccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2553,CCn1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1=O
2554,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1S(C)(=O)=O
2555,Cn1cnnc1-c1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2556,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnc2ncnn12
2557,O=C1NC(=O)C(Cc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)N1
2558,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc2[nH]ncc12
2559,CN1CCN(C)c2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc2C1
2560,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(C(F)(F)F)no1
2561,N#CCn1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2562,CCCc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n(C)n1
2563,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1n[nH]c(Cc2cccc(F)c2)n1
2564,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnn(-c2ncccc2Cl)c1
2565,Cc1cc([N+](=O)[O-])cnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2566,Cc1ncc2c(c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)NC2
2567,Cc1cnc(-n2cc(C)cn2)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2568,N#Cc1cnn(-c2nccs2)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2569,Cc1noc2ncnc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c12
2570,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncn(-c2ncccc2F)n1
2571,CNC(=O)Cn1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C
2572,Cc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1CC(C)C
2573,CCc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)no1
2574,CN1CCN(C)c2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc2C1=O
2575,COc1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2576,N#Cc1c(F)c(F)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(F)c1C#N
2577,COCCOc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1
2578,Cn1ncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C1CC1
2579,CCc1nn(C)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2580,CCc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]c(=S)n1
2581,Cc1cnn(-c2c(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c(C)nn2C)c1
2582,Cc1c(N2CCOCC2)cccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2583,CCn1ccc(=O)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2584,Cn1cnn(-c2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)c1=O
2585,Cc1n[nH]c2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc12
2586,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncccc1Cl
2587,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(-n2cnnn2)ccc1F
2588,CCc1ncnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2589,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(=O)[nH]n1-c1ccccc1
2590,COCCS(=O)Cc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2591,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(CC(=O)N2CCOCC2)n1
2592,CNC(=O)Cn1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2593,CCc1nn(C)c2[nH]nc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c12
2594,CCn1nc(C)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C
2595,CC1CN(c2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CCO1
2596,N#Cc1nnc2ccccc2c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2597,COCCS(=O)(=O)Cc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2598,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(C2CC2)nn1
2599,CCS(=O)(=O)c1cccc(F)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2600,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc(N2CCOCC2)n1
2601,CS(=O)(=O)Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1F
2602,CS(=O)Cc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2603,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnc2c(c1)CCO2
2604,N#Cc1ccc(-n2nccc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
2605,Cc1nc(F)cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2606,N#CCNC(=O)Cn1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
2607,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(-c2ccc([N+](=O)[O-])cc2)no1
2608,CN1Cc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2C1
2609,COCCN(C)Cc1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2610,Cc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1C
2611,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nnc(Cc2ccc(F)cc2)[nH]1
2612,COc1ccc(F)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2613,COc1ccc(Cn2cnc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)n2)cc1
2614,Cc1nccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C
2615,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(-n2cccn2)cc1
2616,Cc1cc(-n2nc(C)cc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc(C)n1
2617,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(CC(F)F)n1
2618,CN(C)C(=O)c1ccc(F)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2619,Cc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n(-c2ccccc2)n1
2620,Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1S(C)(=O)=O
2621,CCOc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
2622,Cc1ccc(-n2nccc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1
2623,Cc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n(-c2ccc(C#N)cc2)n1
2624,CS(=O)(=O)Nc1nnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1
2625,Cn1c(=O)[nH]c(=O)c2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cnc21
2626,Cc1cc(C)nc(-n2nccc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2627,Cc1ccnc(-n2nccc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2628,COCCS(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
2629,CS(=O)(=O)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C#N
2630,CCc1cccnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2631,COc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1-n1nnnc1C
2632,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn(C)c1=O
2633,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnn1-c1ncccn1
2634,Cc1cnn(-c2ccncc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2635,CNC(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(Cl)c1
2636,Cn1cc(C#N)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
2637,Cn1cnnc1-c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
2638,N#CCOc1cc(F)ccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2639,Cc1oncc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2640,Cn1ccnc1-c1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]n1
2641,COc1ccc(CN(C)C)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2642,Cn1ccnc1-c1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n(C)n1
2643,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(N2C(=O)CNC2=O)c1
2644,Cc1ncccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
2645,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(C(=O)N2CCOCC2)cc1
2646,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(CN2C(=O)CNC2=O)cc1
2647,COc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ncn1
2648,CN(C)C(=O)COc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
2649,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(-c2nnc[nH]2)c1
2650,COCCc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)on1
2651,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(=O)cc[nH]1
